Employee_ID,Age,Gender,Department,Job_Role,Education,Monthly_Salary,Years_At_Company,Total_Working_Years,Job_Satisfaction,Work_Life_Balance,Environment_Satisfaction,Performance_Rating,Overtime,Business_Travel,Promotion_Last_5Yrs,Training_Hours,Projects_Handled,Absence_Days,Late_Days,Team_Size,Engagement_Score,Joining_Date,Last_Promotion_Date,Attrition
EMP104017,38,Male,Customer Support,Customer Support Executive,Master's,25600,2.9,10.5,4,3,4,3,Yes,Rarely,Yes,19.0,10,13,1,4,80.9,2023-09-06,2026-02-14,No
EMP104018,21,Male,Customer Support,Team Leader,Master's,30800,0.0,0.0,3,4,1,2,No,Rarely,No,25.0,4,8,0,12,62.7,2026-07-31,,No
EMP104019,43,Male,Technology,Data Analyst,Diploma,56600,5.5,16.9,4,3,3,4,No,None,Yes,27.0,4,10,5,4,80.2,2021-01-29,2025-04-16,No
EMP104020,59,Male,Technology,Software Engineer,High School,60600,2.7,19.4,2,2,3,3,Yes,Frequently,No,19.0,2,14,3,4,54.7,2023-11-18,,No
EMP104021,34,Female,Finance,Finance Manager,Diploma,63300,0.9,9.9,3,4,2,3,Yes,Frequently,No,52.0,3,6,3,7,75.2,2025-09-05,,No
EMP104022,34,Male,Technology,Data Analyst,Bachelor's,44600,2.6,8.0,2,3,3,3,No,,Yes,33.0,3,6,3,4,63.3,2023-12-24,2025-10-15,Yes
EMP104023,30,Male,Operations,Operations Executive,Bachelor's,26000,4.1,7.7,4,4,4,4,No,Rarely,No,47.0,5,7,4,4,94.8,2022-06-24,,No
EMP104024,21,Male,Customer Support,Customer Support Executive,Master's,26200,0.0,0.0,4,3,3,4,No,None,No,87.0,2,5,1,4,85.8,2026-07-31,,No
EMP104025,37,Male,Operations,Supply Chain Analyst,Bachelor's,30400,7.9,12.3,3,4,4,4,No,None,No,22.0,5,15,0,4,83.2,2018-09-06,,No
EMP104026,30,Male,Customer Support,Customer Success Manager,Diploma,35800,9.0,9.0,3,4,4,5,Yes,None,No,77.0,7,9,6,8,92.5,2017-07-31,,No
EMP104027,37,Male,Finance,Accountant,Diploma,49200,1.6,8.3,2,3,2,3,Yes,None,No,5.0,5,8,2,3,53.6,2024-12-24,,No
EMP104028,37,Male,Sales,Business Development Executive,Bachelor's,29400,0.2,13.1,4,1,3,2,No,Frequently,No,28.0,6,10,3,3,61.9,2026-05-19,,No
EMP104029,49,Male,Marketing,Marketing Analyst,Master's,43300,3.7,16.3,3,3,4,4,Yes,Rarely,No,37.0,0,2,4,1,79.4,2022-11-18,,No
EMP104030,31,Female,Finance,Accountant,Master's,48000,6.1,6.1,2,3,4,3,No,None,No,25.0,4,7,1,5,66.9,2020-06-24,,No
EMP104031,24,Female,Operations,Process Analyst,Master's,39100,3.0,3.0,3,2,3,3,No,None,Yes,32.0,2,5,3,2,64.3,2023-07-31,2026-05-28,No
EMP104032,36,Female,Technology,QA Engineer,Bachelor's,49800,7.4,7.4,4,3,3,3,No,None,No,17.0,3,15,6,4,75.6,2019-03-07,,No
EMP104033,33,Male,Sales,Account Executive,Bachelor's,28000,3.2,8.4,3,3,4,4,Yes,Rarely,Yes,36.0,7,6,2,1,79.2,2023-05-19,2024-07-07,Yes
EMP104034,49,Female,Research & Development,Product Analyst,Master's,43900,6.3,22.5,3,3,2,4,No,Rarely,No,19.0,4,8,0,1,66.4,2020-04-12,,No
EMP104035,41,Male,Sales,Account Executive,Master's,25400,1.1,14.0,3,3,3,4,No,Rarely,No,73.0,5,5,1,5,78.2,2025-06-24,,No
EMP104036,33,Female,Research & Development,Product Analyst,Master's,49500,7.9,7.9,1,1,2,4,No,Frequently,Yes,51.0,6,2,3,3,44.3,2018-09-06,2020-05-25,No
EMP104037,42,Female,Research & Development,Product Manager,Diploma,80200,6.9,12.1,3,3,4,2,Yes,Rarely,No,24.0,6,11,5,12,71.3,2019-09-06,,No
EMP104038,43,Female,Customer Support,Support Specialist,Bachelor's,34200,7.9,17.8,2,1,3,3,Yes,None,No,5.0,3,15,1,3,46.1,2018-09-06,,Yes
EMP104039,26,Female,Operations,Supply Chain Analyst,Bachelor's,29300,3.1,3.1,2,2,3,4,No,Rarely,No,40.0,7,19,3,2,61.2,2023-06-25,,No
EMP104040,38,Male,Operations,Operations Executive,Master's,35100,3.7,9.9,1,3,2,3,No,Frequently,No,45.0,3,10,2,4,52.8,2022-11-18,,Yes
EMP104041,52,Female,Customer Support,Customer Success Manager,Master's,65700,2.1,23.7,4,3,3,3,Yes,None,Yes,41.0,6,0,1,5,79.6,2024-06-24,2025-10-16,No
EMP104042,22,Male,Technology,Data Analyst,Master's,43400,1.0,1.0,3,3,2,2,No,None,No,47.0,4,8,1,4,65.1,2025-07-31,,No
EMP104043,28,Female,Human Resources,HR Business Partner,Master's,42700,7.0,7.0,3,3,1,4,No,None,No,66.0,2,5,1,1,68.2,2019-07-31,,No
EMP104044,32,Male,Operations,Operations Executive,Master's,29200,2.8,6.0,4,2,3,3,Yes,None,No,41.0,4,10,2,3,73.3,2023-10-12,,Yes
EMP104045,38,Male,Finance,Financial Analyst,Master's,57400,2.3,14.9,3,3,3,4,No,None,No,30.0,6,4,1,3,73.2,2024-04-12,,No
EMP104046,37,Male,Finance,Senior Accountant,Bachelor's,48000,3.4,10.1,3,1,4,3,Yes,Rarely,No,43.0,7,15,4,2,64.9,2023-03-07,,No
EMP104047,36,Female,Technology,Data Engineer,Diploma,58600,7.5,12.5,4,3,2,3,No,None,Yes,45.0,2,4,3,4,75.2,2019-01-30,2021-10-16,No
EMP104048,32,Male,Operations,Process Analyst,Bachelor's,39900,6.1,6.1,3,1,2,3,No,None,No,29.0,6,8,5,4,52.6,2020-06-24,,No
EMP104049,37,Male,Customer Support,Customer Support Executive,Master's,30000,7.2,9.8,3,3,2,3,No,None,No,50.0,4,6,1,5,68.6,2019-05-19,,No
EMP104050,45,Female,Technology,QA Engineer,PhD,64900,2.8,14.4,4,3,3,3,No,Rarely,No,5.0,2,11,3,2,73.6,2023-10-12,,No
EMP104051,48,Male,Research & Development,Research Analyst,Bachelor's,59700,2.3,23.2,2,3,3,3,Yes,None,No,57.0,7,6,1,1,67.2,2024-04-12,,No
EMP104052,43,Male,Marketing,Marketing Executive,Diploma,41400,2.7,17.3,4,1,4,3,Yes,None,No,17.0,3,10,1,3,68.1,2023-11-18,,No
EMP104053,44,Female,Customer Support,Support Specialist,Bachelor's,40000,6.0,12.9,3,3,2,4,Yes,Rarely,No,56.0,5,9,3,3,72.6,2020-07-30,,No
EMP104054,35,Female,Operations,Operations Manager,Master's,59800,2.0,11.6,2,1,1,4,No,Rarely,Yes,24.0,5,9,3,13,42.2,2024-07-31,2025-10-16,No
EMP104055,55,Male,Customer Support,Support Specialist,High School,39400,0.8,19.3,3,2,1,3,Yes,None,No,27.0,6,11,2,2,53.5,2025-10-12,,No
EMP104056,22,Male,Sales,Sales Executive,Master's,24900,1.0,1.0,3,3,3,3,No,None,No,39.0,5,11,0,5,71.8,2025-07-31,,No
EMP104057,36,Female,Customer Support,Customer Success Manager,Diploma,47000,3.8,8.2,3,3,3,2,No,None,No,34.0,1,16,0,10,67.9,2022-10-12,,No
EMP104058,40,Male,Sales,Account Executive,Bachelor's,37500,4.9,16.9,3,3,2,4,No,None,No,34.0,7,4,1,2,68.9,2021-09-05,,No
EMP104059,35,Male,Customer Support,Team Leader,Bachelor's,42900,5.8,8.9,3,4,1,4,No,None,Yes,44.0,4,3,2,8,71.8,2020-10-12,2022-06-08,No
EMP104060,43,Female,Research & Development,Product Analyst,Bachelor's,42800,2.5,10.8,1,4,1,3,Yes,Rarely,Yes,50.0,7,11,4,1,54.8,2024-01-30,2026-04-14,No
EMP104061,33,Female,Technology,QA Engineer,Bachelor's,56300,3.3,8.1,4,4,4,5,Yes,None,No,30.0,4,7,2,1,95.0,2023-04-13,,No
EMP104062,44,Male,Technology,QA Engineer,Bachelor's,58500,0.5,14.2,3,4,3,3,Yes,None,No,44.0,2,2,1,1,78.8,2026-01-29,,Yes
EMP104063,35,Female,Marketing,Brand Manager,Master's,77200,4.3,11.2,2,4,4,3,No,None,Yes,45.0,5,4,6,4,76.5,2022-04-12,2024-03-10,No
EMP104064,31,Male,Technology,Software Engineer,High School,49000,2.6,8.0,4,3,3,3,No,None,Yes,9.0,5,8,3,3,74.2,2023-12-24,2026-03-17,No
EMP104065,30,Female,Customer Support,Customer Success Manager,Master's,37300,7.1,7.1,4,2,3,3,No,Rarely,No,56.0,3,8,5,5,75.8,2019-06-25,,No
EMP104066,36,Male,Sales,Sales Executive,High School,34800,15.0,15.0,3,3,4,3,No,Rarely,No,28.0,6,12,2,2,74.9,2011-07-31,,No
EMP104067,29,Male,Sales,Account Executive,Bachelor's,28300,7.7,7.7,1,2,3,3,Yes,Rarely,No,7.0,7,9,2,5,45.2,2018-11-18,,No
EMP104068,21,Female,Research & Development,Research Scientist,PhD,42700,0.0,0.0,4,4,3,4,No,None,No,41.0,4,12,4,4,88.8,2026-07-31,,No
EMP104069,21,Male,Operations,Operations Executive,Bachelor's,28200,0.0,0.0,3,3,4,4,No,None,No,76.0,5,10,3,4,83.2,2026-07-31,,No
EMP104070,30,Non-Binary,Customer Support,Team Leader,Bachelor's,36500,5.9,5.9,3,3,2,5,No,Frequently,Yes,52.0,3,9,0,10,74.9,2020-09-05,2022-12-28,No
EMP104071,31,Male,Technology,IT Support Specialist,Bachelor's,46000,8.5,8.5,2,1,3,3,No,None,No,5.0,4,6,2,4,46.1,2018-01-29,,Yes
EMP104072,44,Female,Operations,Operations Executive,Master's,36800,3.5,15.0,2,2,4,3,No,None,No,32.0,7,8,1,5,61.8,2023-01-30,,No
EMP104073,37,Female,Operations,Operations Executive,Bachelor's,29500,3.6,13.6,3,3,3,3,No,Rarely,No,45.0,10,8,3,3,72.8,2022-12-24,,No
EMP104074,35,Male,Operations,Operations Manager,Master's,57400,4.7,7.5,3,3,1,4,Yes,Rarely,No,40.0,4,10,1,15,64.9,2021-11-17,,No
EMP104075,28,Male,Marketing,Marketing Executive,Bachelor's,26300,1.6,4.6,3,4,3,4,No,Frequently,No,19.0,2,8,1,4,77.7,2024-12-24,,Yes
EMP104076,57,Male,Operations,Process Analyst,PhD,56300,9.2,19.1,1,3,3,3,Yes,Rarely,No,32.0,5,13,2,5,55.6,2017-05-19,,Yes
EMP104077,34,Female,Finance,Senior Accountant,Master's,40600,9.7,10.0,2,1,3,3,Yes,None,No,60.0,6,11,4,5,55.2,2016-11-17,,No
EMP104078,42,Male,Technology,Software Engineer,High School,66300,1.1,18.0,2,4,2,3,No,Frequently,No,13.0,6,4,2,3,61.2,2025-06-24,,No
EMP104079,34,Female,Marketing,Brand Manager,Master's,66500,1.2,9.3,2,4,4,3,Yes,None,No,55.0,1,20,2,11,78.2,2025-05-19,,Yes
EMP104080,39,Male,Technology,QA Engineer,Diploma,57800,2.2,15.8,3,4,3,4,Yes,None,Yes,65.0,3,15,1,4,84.5,2024-05-18,2025-10-13,No
EMP104081,23,Female,Marketing,Marketing Executive,Master's,26900,1.1,1.6,3,3,2,3,No,Frequently,No,21.0,4,4,2,3,63.7,2025-06-24,,No
EMP104082,37,Male,Technology,Data Engineer,Bachelor's,65100,0.8,10.4,4,3,4,3,Yes,None,No,59.0,8,12,1,3,87.6,2025-10-12,,No
EMP104083,35,Male,Operations,Supply Chain Analyst,Bachelor's,43900,5.5,12.6,2,2,4,3,Yes,Rarely,No,18.0,2,6,2,1,59.5,2021-01-29,,No
EMP104084,35,Female,Marketing,Marketing Executive,Diploma,39400,3.1,10.8,3,3,4,3,No,Rarely,No,47.0,0,6,1,2,78.1,2023-06-25,,No
EMP104085,43,Non-Binary,Technology,Data Engineer,Bachelor's,61800,14.4,14.4,3,4,3,5,No,None,Yes,42.0,6,10,2,2,84.5,2012-03-06,2020-02-24,No
EMP104086,21,Female,Sales,Business Development Executive,High School,24700,0.0,0.0,1,4,3,4,No,None,No,60.0,5,6,0,4,69.5,2026-07-31,,Yes
EMP104087,30,Female,Sales,Account Executive,PhD,32900,9.0,9.0,1,3,3,3,Yes,Frequently,No,76.0,0,14,2,3,60.2,2017-07-31,,No
EMP104088,21,Female,Operations,Operations Manager,Bachelor's,40300,0.0,0.0,2,4,3,4,No,None,No,62.0,4,15,2,7,77.0,2026-07-31,,Yes
EMP104089,32,Male,Customer Support,Customer Support Executive,Bachelor's,28900,1.1,8.1,1,3,2,3,Yes,Rarely,No,38.0,4,15,2,4,51.6,2025-06-24,,Yes
EMP104090,43,Female,Sales,Business Development Executive,Bachelor's,37600,3.0,12.9,3,3,4,2,Yes,Frequently,No,7.0,5,6,3,3,68.4,2023-07-31,,No
EMP104091,42,Male,Marketing,Marketing Executive,Bachelor's,30200,4.0,11.7,3,3,3,3,No,None,No,54.0,4,7,1,1,74.2,2022-07-31,,No
EMP104092,32,Female,Technology,Software Engineer,Bachelor's,59800,2.8,6.4,4,4,3,4,No,Rarely,No,34.0,7,13,2,4,87.7,2023-10-12,,No
EMP104093,36,Male,Human Resources,HR Business Partner,Bachelor's,32300,4.1,7.5,4,4,2,3,No,Rarely,No,23.0,5,11,4,5,77.8,2022-06-24,,No
EMP104094,31,Male,Research & Development,Research Scientist,Bachelor's,48000,3.3,8.2,3,2,1,4,Yes,None,No,43.0,8,0,5,5,59.2,2023-04-13,,No
EMP104095,34,Male,Technology,Data Analyst,High School,52400,1.0,6.4,3,3,4,3,No,Frequently,No,40.0,4,10,3,5,76.9,2025-07-31,,No
EMP104096,43,Female,Human Resources,Recruiter,Bachelor's,36100,6.8,16.9,3,3,4,3,Yes,Frequently,No,43.0,6,17,2,2,77.4,2019-10-12,,Yes
EMP104097,48,Female,Sales,Business Development Executive,Master's,35500,2.0,18.0,2,3,4,3,No,Rarely,No,20.0,5,9,1,1,66.1,2024-07-31,,No
EMP104098,40,Male,Sales,Sales Executive,Diploma,28100,0.3,10.3,3,4,3,4,No,Frequently,No,46.0,5,8,1,1,82.2,2026-04-12,,No
EMP104099,33,Non-Binary,Technology,QA Engineer,Bachelor's,50600,5.1,7.3,2,2,3,3,No,Frequently,No,5.0,10,15,6,5,52.3,2021-06-24,,No
EMP104100,48,Female,Sales,Business Development Executive,Bachelor's,27800,6.5,16.9,3,4,2,4,No,None,No,55.0,4,1,2,2,78.7,2020-01-30,,Yes
EMP104101,39,Male,Operations,Operations Manager,Bachelor's,54100,3.5,14.1,2,3,2,4,No,Rarely,No,51.0,5,11,2,6,64.2,2023-01-30,,No
EMP104102,32,Female,Finance,Finance Manager,High School,56500,5.2,6.6,2,4,3,3,Yes,Frequently,No,22.0,8,7,2,12,67.7,2021-05-19,,No
EMP104103,33,Male,Operations,Process Analyst,Bachelor's,42200,9.2,9.2,3,3,1,3,No,Frequently,No,34.0,7,5,2,3,60.9,2017-05-19,,No
EMP104104,31,Male,Sales,Sales Executive,High School,32400,2.8,5.9,4,2,4,5,Yes,Rarely,Yes,71.0,2,8,2,3,87.5,2023-10-12,2026-06-29,Yes
EMP104105,40,Female,Technology,Data Engineer,Master's,52100,2.6,10.0,3,1,2,3,No,Rarely,No,26.0,5,8,5,5,52.1,2023-12-24,,Yes
EMP104106,37,Male,Operations,Supply Chain Analyst,Master's,47100,1.7,12.4,2,3,4,2,No,None,No,52.0,3,11,3,3,68.4,2024-11-17,,No
EMP104107,36,Female,Research & Development,Research Scientist,Diploma,62000,2.8,9.6,4,3,3,3,No,None,No,49.0,5,10,5,3,80.9,2023-10-12,,No
EMP104108,29,Female,Sales,Account Executive,Bachelor's,29900,1.3,4.4,2,3,3,4,No,Frequently,No,44.0,8,4,2,1,68.1,2025-04-12,,No
EMP104109,50,Male,Customer Support,Customer Success Manager,Diploma,70000,0.8,23.4,3,3,3,3,No,None,No,26.0,5,15,5,11,69.6,2025-10-12,,No
EMP104110,33,Male,Operations,Operations Executive,High School,28000,12.0,12.0,3,3,3,3,No,None,Yes,5.0,6,6,3,3,66.1,2014-07-31,2015-08-05,No
EMP104111,43,Male,Operations,Operations Executive,Bachelor's,38100,10.2,18.4,4,3,4,4,Yes,Rarely,No,45.0,3,8,1,1,88.2,2016-05-18,,No
EMP104112,26,Female,Human Resources,HR Manager,PhD,57500,3.6,3.6,4,4,4,5,No,None,No,49.0,12,5,1,7,98.2,2022-12-24,,No
EMP104113,38,Female,Sales,Account Executive,Bachelor's,30600,4.5,11.3,3,3,4,4,No,None,No,76.0,5,8,3,2,83.2,2022-01-29,,No
EMP104114,29,Male,Sales,Account Executive,Bachelor's,31700,8.0,8.0,2,2,4,4,No,Rarely,No,68.0,7,11,4,3,69.5,2018-07-31,,No
EMP104115,38,Female,Operations,Operations Executive,High School,28900,3.9,9.1,1,3,2,2,No,None,No,29.0,4,7,3,3,47.1,2022-09-06,,No
EMP104116,28,Male,Technology,IT Support Specialist,High School,41900,3.2,5.5,1,2,3,4,Yes,Rarely,Yes,43.0,4,6,3,2,54.2,2023-05-19,2026-05-11,No
EMP104117,25,Female,Research & Development,Research Analyst,Master's,39000,4.0,4.0,4,2,3,2,No,None,No,5.0,8,6,4,4,64.3,2022-07-31,,No
EMP104118,26,Female,Finance,Accountant,Bachelor's,41900,4.0,4.0,3,3,2,3,No,None,No,36.0,1,9,2,5,66.2,2022-07-31,,No
EMP104119,21,Male,Sales,Sales Executive,Diploma,28300,0.0,0.0,4,4,2,3,Yes,Rarely,No,49.0,6,9,3,4,82.2,2026-07-31,,No
EMP104120,28,Female,Marketing,Marketing Analyst,Bachelor's,44400,4.2,4.2,3,4,4,3,No,Frequently,Yes,24.0,5,4,1,2,80.5,2022-05-19,2023-08-08,No
EMP104121,40,Male,Technology,Software Engineer,High School,60100,3.5,16.2,3,3,2,3,No,None,No,45.0,8,14,1,3,67.8,2023-01-30,,No
EMP104122,28,Male,Operations,Process Analyst,Bachelor's,34600,4.7,4.8,1,3,2,3,No,None,No,71.0,8,8,3,3,55.2,2021-11-17,,No
EMP104123,29,Male,Marketing,Marketing Analyst,Master's,40400,8.0,8.0,4,2,3,3,No,None,Yes,15.0,5,0,5,5,69.0,2018-07-31,2021-04-20,No
EMP104124,37,Female,Research & Development,Research Scientist,Master's,45400,0.8,9.2,4,2,1,4,No,Frequently,No,34.0,6,12,2,2,65.2,2025-10-12,,No
EMP104125,21,Male,Customer Support,Customer Support Executive,Master's,25900,0.0,0.0,4,3,3,3,No,None,No,46.0,7,7,1,5,80.4,2026-07-31,,Yes
EMP104126,39,Male,Operations,Operations Executive,Diploma,39100,1.0,15.4,1,3,3,3,No,Rarely,No,39.0,6,10,3,5,56.8,2025-07-31,,No
EMP104127,33,Male,Operations,Supply Chain Analyst,Bachelor's,37700,12.0,12.0,2,3,3,4,No,Rarely,No,48.0,3,9,4,5,68.8,2014-07-31,,No
EMP104128,37,Male,Research & Development,Research Analyst,Master's,53300,11.8,11.8,3,3,2,4,No,None,No,16.0,2,11,0,1,65.9,2014-10-12,,No
EMP104129,33,Male,Technology,IT Support Specialist,Diploma,40200,3.9,9.1,4,3,4,3,No,Rarely,No,37.0,1,7,1,3,83.9,2022-09-06,,No
EMP104130,32,Male,Sales,Sales Executive,High School,29600,3.2,5.8,3,1,2,3,No,Rarely,No,41.0,3,13,6,1,54.6,2023-05-19,,Yes
EMP104131,41,Male,Technology,Data Analyst,Master's,45000,6.1,12.5,3,4,4,2,No,None,No,46.0,5,7,2,2,81.2,2020-06-24,,No
EMP104132,34,Female,Technology,Software Engineer,Bachelor's,49500,9.3,10.5,3,3,3,3,No,Rarely,No,31.0,4,13,5,5,70.4,2017-04-12,,No
EMP104133,39,Male,Operations,Operations Manager,Master's,52700,4.2,9.2,4,2,4,4,No,Frequently,No,40.0,2,6,4,14,81.2,2022-05-19,,No
EMP104134,42,Female,Operations,Process Analyst,Diploma,38800,9.2,10.5,4,4,2,3,Yes,None,Yes,31.0,4,13,3,5,79.2,2017-05-19,2023-12-06,No
EMP104135,24,Female,Operations,Process Analyst,Bachelor's,32400,3.0,3.0,3,3,1,4,No,Frequently,No,59.0,2,2,2,1,68.1,2023-07-31,,No
EMP104136,28,Non-Binary,Sales,Account Executive,Master's,23900,1.3,5.8,3,2,1,4,No,Rarely,No,50.0,5,10,1,4,60.3,2025-04-12,,No
EMP104137,27,Male,Marketing,Marketing Analyst,Bachelor's,30600,3.2,4.3,3,2,4,3,Yes,None,Yes,35.0,5,13,2,3,69.8,2023-05-19,2026-02-09,Yes
EMP104138,31,Male,Technology,Data Analyst,Bachelor's,45500,1.5,6.5,1,4,3,4,No,Rarely,No,64.0,3,8,1,2,69.5,2025-01-29,,No
EMP104139,35,Male,Operations,Operations Manager,Bachelor's,62500,0.8,10.7,3,4,1,3,No,None,No,26.0,6,3,0,3,65.8,2025-10-12,,No
EMP104140,27,Female,Operations,Process Analyst,Master's,36300,0.4,4.4,3,3,3,4,Yes,None,No,81.0,4,9,3,3,78.2,2026-03-07,,No
EMP104141,28,Male,Technology,Software Engineer,Bachelor's,52100,6.3,6.3,1,4,3,4,Yes,None,No,71.0,4,10,1,1,69.5,2020-04-12,,No
EMP104142,31,Male,Sales,Account Executive,Master's,25500,2.9,5.2,4,2,3,3,No,None,No,51.0,3,8,3,1,75.0,2023-09-06,,No
EMP104143,41,Male,Sales,Account Executive,Master's,32300,3.9,9.8,2,2,2,3,No,Rarely,No,39.0,6,9,1,4,53.0,2022-09-06,,No
EMP104144,30,Male,Customer Support,Support Specialist,Master's,23600,1.4,4.8,1,3,4,3,No,None,No,32.0,5,13,0,5,60.6,2025-03-07,,No
EMP104145,35,Male,Research & Development,Research Scientist,Master's,63600,3.3,11.0,3,2,4,3,No,None,No,45.0,4,9,3,4,71.5,2023-04-13,,No
EMP104146,32,Male,Operations,Operations Manager,Master's,60100,7.1,9.5,3,3,4,5,No,,No,42.0,6,10,6,5,83.2,2019-06-25,,No
EMP104147,33,Male,Sales,Business Development Executive,Master's,35600,7.9,10.5,4,3,4,5,No,Rarely,No,67.0,5,9,1,1,93.8,2018-09-06,,No
EMP104148,29,Male,Finance,Accountant,High School,46400,4.1,6.6,3,4,2,4,No,Frequently,Yes,8.0,6,4,3,2,70.8,2022-06-24,2025-07-01,No
EMP104149,21,Female,Marketing,Marketing Analyst,Diploma,34300,0.0,0.0,3,3,3,3,No,Frequently,No,13.0,9,13,0,5,67.4,2026-07-31,,No
EMP104150,29,Male,Customer Support,Customer Support Executive,Bachelor's,23100,1.4,6.6,1,4,1,3,No,Rarely,No,37.0,8,11,2,3,52.7,2025-03-07,,No
EMP104151,36,Male,Sales,Sales Manager,Diploma,40800,3.5,7.1,3,1,3,2,Yes,Rarely,No,17.0,5,7,3,8,52.6,2023-01-30,,Yes
EMP104152,35,Female,Sales,Sales Manager,Bachelor's,50400,1.9,10.4,4,3,4,3,No,Frequently,No,16.0,5,8,1,15,80.4,2024-09-05,,No
EMP104153,40,Female,Marketing,Digital Marketing Specialist,Master's,45300,2.4,13.8,4,3,3,3,Yes,None,No,60.0,5,2,0,2,82.7,2024-03-06,,No
EMP104154,22,Male,Finance,Finance Manager,Diploma,61400,1.0,1.0,4,2,2,4,Yes,,No,58.0,3,5,5,7,74.2,2025-07-31,,No
EMP104155,37,Male,Technology,Data Engineer,Bachelor's,65300,8.0,12.8,3,3,3,4,No,Rarely,No,42.0,7,4,1,2,75.2,2018-07-31,,No
EMP104156,30,Male,Sales,Sales Manager,Bachelor's,46800,3.2,7.7,2,4,4,2,Yes,Rarely,Yes,23.0,5,18,3,13,69.8,2023-05-19,2026-06-28,No
EMP104157,28,Male,Operations,Operations Executive,Bachelor's,33800,4.7,6.0,3,3,2,4,No,Rarely,Yes,29.0,3,14,3,3,68.1,2021-11-17,2025-02-23,No
EMP104158,38,Male,Customer Support,Team Leader,Bachelor's,50100,6.6,14.3,3,2,4,3,No,Rarely,No,28.0,6,4,3,4,68.7,2019-12-24,,No
EMP104159,40,Male,Research & Development,Research Analyst,Master's,58800,2.0,13.1,3,4,3,3,Yes,None,Yes,41.0,1,12,0,1,78.3,2024-07-31,2026-03-22,No
EMP104160,43,Male,Operations,Supply Chain Analyst,Bachelor's,57500,2.2,15.0,3,4,3,4,No,None,Yes,77.0,3,11,4,1,84.5,2024-05-18,2025-08-18,Yes
EMP104161,38,Male,Human Resources,HR Executive,Master's,32000,2.9,13.3,3,2,3,4,No,None,No,29.0,4,11,2,2,66.8,2023-09-06,,No
EMP104162,33,Male,Sales,Account Executive,Bachelor's,30600,5.6,8.2,3,4,3,4,No,Frequently,No,30.0,5,4,2,4,79.5,2020-12-24,,No
EMP104163,22,Male,Operations,Operations Manager,Master's,42100,1.0,1.0,4,3,4,4,No,None,No,54.0,4,0,0,5,89.8,2025-07-31,,No
EMP104164,44,Male,Finance,Senior Accountant,Master's,73600,2.9,12.6,4,1,4,4,Yes,None,No,29.0,3,11,3,5,73.1,2023-09-06,,No
EMP104165,36,Female,Operations,Operations Executive,Diploma,33500,2.4,11.8,4,2,3,5,No,Rarely,No,65.0,9,10,4,2,82.5,2024-03-06,,No
EMP104166,27,Male,Finance,Accountant,Bachelor's,35900,2.7,4.0,4,3,2,5,No,None,No,64.0,4,5,1,1,83.8,2023-11-18,,No
EMP104167,36,Female,Technology,QA Engineer,Bachelor's,84200,15.0,15.0,3,2,1,4,Yes,Rarely,No,26.0,3,9,4,1,56.3,2011-07-31,,Yes
EMP104168,22,Female,Sales,Sales Executive,Bachelor's,27400,1.0,1.0,3,2,4,4,No,Frequently,No,44.0,7,0,4,1,74.3,2025-07-31,,Yes
EMP104169,45,Male,Technology,Software Engineer,Bachelor's,60500,5.8,10.9,3,3,4,3,No,Rarely,No,21.0,5,2,2,3,73.8,2020-10-12,,No
EMP104170,31,Female,Sales,Sales Executive,Master's,28500,1.8,8.2,3,4,3,4,No,None,No,55.0,4,3,2,5,83.7,2024-10-12,,No
EMP104171,25,Male,Sales,Business Development Executive,High School,32200,4.0,4.0,2,4,3,2,No,None,No,7.0,5,6,5,5,62.2,2022-07-31,,No
EMP104172,44,Female,Research & Development,Research Analyst,Master's,50000,5.6,12.9,3,3,2,4,No,None,No,49.0,9,7,2,4,71.4,2020-12-24,,No
EMP104173,23,Female,Finance,Accountant,Master's,33400,1.9,1.9,3,2,4,4,Yes,None,No,13.0,4,15,4,5,69.2,2024-09-05,,No
EMP104174,34,Female,Operations,Operations Executive,Master's,38400,0.9,8.4,2,2,3,2,No,Rarely,No,32.0,8,12,3,2,53.8,2025-09-05,,No
EMP104175,35,Male,Customer Support,Customer Support Executive,Diploma,31700,1.5,9.6,3,2,3,2,Yes,Frequently,No,29.0,4,7,4,3,60.8,2025-01-29,,Yes
EMP104176,24,Male,Research & Development,Product Analyst,Bachelor's,37400,3.0,3.0,4,1,3,4,No,None,No,49.0,4,6,1,1,71.4,2023-07-31,,No
EMP104177,31,Female,Operations,Operations Manager,Bachelor's,40100,3.1,7.7,3,4,1,4,No,None,Yes,63.0,6,8,2,5,74.5,2023-06-25,2025-01-09,No
EMP104178,21,Male,Customer Support,Team Leader,Master's,41800,0.0,0.0,3,4,3,3,No,None,No,19.0,4,6,2,13,74.7,2026-07-31,,No
EMP104179,31,Male,Technology,Data Analyst,High School,40600,2.4,6.5,1,2,3,2,No,None,No,29.0,2,8,1,1,45.8,2024-03-06,,No
EMP104180,21,Male,Technology,IT Support Specialist,Diploma,35700,0.0,0.0,3,3,2,4,No,None,No,33.0,5,12,3,3,68.8,2026-07-31,,No
EMP104181,41,Male,Finance,Senior Accountant,Master's,75800,12.6,14.8,4,3,2,3,No,None,No,15.0,0,13,1,3,70.2,2013-12-24,,No
EMP104182,29,Female,Operations,Operations Executive,Bachelor's,27000,5.5,5.5,3,2,4,2,Yes,None,Yes,5.0,5,3,1,4,61.8,2021-01-29,2025-07-25,Yes
